CATEGORIE;DATE;QUART;PDQ;LAT;LONG;ID
Méfait;2018-03-24;jour;33;45.530986971611;-73.6268168459824;488
Vol dans / sur véhicule à moteur;2018-03-24;jour;33;45.5286676153123;-73.6372821368177;489
