5,3,2,39,45.58822839748299,-73.6346260056554
3,4,2,39,45.5852684753609,-73.6346293362474
4,4,1,39,45.5964861702234,-73.62167353267671
4,4,1,39,45.5826743980832,-73.6395496063943
1,5,3,39,45.581108250552205,-73.6410891805176
1,5,1,39,45.5906260983131,-73.62779674176859
2,5,1,39,45.604313262210795,-73.61873635097649
1,6,1,39,45.6094639032806,-73.6114691963937
1,6,1,39,45.6109492410005,-73.6232132902939
2,6,1,39,45.5852684753609,-73.6346293362474
2,6,2,39,45.5826743980832,-73.6395496063943
4,6,3,39,45.597357901299496,-73.6421128828207
4,6,1,39,45.5920687640598,-73.6406139927158
4,6,2,39,1.0,1.0
1,4,1,45,45.6597579040915,-73.57023391669259
3,4,1,45,45.6278683803642,-73.5944005647268
4,5,1,45,45.63293713587979,-73.5972446390017
4,6,2,45,45.6173747278209,-73.606364369983
3,5,1,42,45.5844558497804,-73.5665909342824
5,5,2,42,45.588917947100704,-73.57762011799859
2,6,2,42,45.57591562432079,-73.5988125908153
2,6,1,42,45.59163028257829,-73.5731081079946
2,6,1,42,45.585317298796795,-73.57056868663429
3,6,1,42,45.5844558497804,-73.5665909342824
3,6,2,42,45.5932743079959,-73.5922855285606
4,6,2,42,45.588613931085796,-73.5836373160817
4,6,1,42,45.57728281514979,-73.5964376276503
4,2,1,46,45.61859388951079,-73.588551531508
1,3,1,46,45.6160157321684,-73.56923680583921
4,3,1,46,45.6160157321684,-73.56923680583921
3,4,1,46,45.6080109799491,-73.5943814165731
2,5,1,46,45.60274214129029,-73.5547860573508
2,5,1,46,45.606733057418005,-73.5864188315587
2,6,1,46,45.6122877475207,-73.5552453936352
2,6,1,46,45.61087560942389,-73.5468393068301
2,6,1,46,45.6019950825105,-73.57540193306191
1,2,2,48,1.0,1.0
3,2,1,48,45.5805284788726,-73.5350826023921
4,2,2,48,45.580440556106396,-73.5351421204788
2,3,2,48,45.5986377566524,-73.5215108315252
2,3,2,48,45.5726646996521,-73.5362063463489
3,3,2,48,45.5724962265942,-73.5436641089654
3,3,1,48,45.5933332026338,-73.54528333241079
4,3,2,48,45.5986761726849,-73.5156281683755
4,3,2,48,45.601445656820296,-73.5170502718273
5,3,2,48,45.6021241815491,-73.52190126055329
2,4,1,48,45.5986761726849,-73.5156281683755
2,4,1,48,45.582767553428205,-73.5430334137262
2,4,1,48,45.603301481852704,-73.5284627020324
1,5,3,48,45.609839174487,-73.51772475372991
1,5,1,48,45.601445656820296,-73.5170502718273
2,5,3,48,45.595790105758,-73.5232595147659
3,5,2,48,45.6043349471328,-73.5125408657652
4,5,1,48,45.601445656820296,-73.5170502718273
1,5,1,23,45.5442862243073,-73.54532711260791
1,5,2,23,45.5422161581248,-73.5542670512514
2,5,1,23,45.56027075348471,-73.5322646655998
2,5,1,23,45.56027075348471,-73.5322646655998
2,5,1,23,45.5413369421469,-73.5380930868663
2,5,1,23,45.5599152527042,-73.5324988753382
1,4,2,23,45.546820184542504,-73.5514181965384
1,4,2,23,45.5405961470788,-73.5516834527632
2,4,3,23,45.552512785390206,-73.53979397793209
1,3,2,23,45.5506708652385,-73.54928532508929
4,3,2,23,45.55590421875879,-73.5503518562359
4,2,3,23,45.565814263499796,-73.55400910901992
1,5,3,39,45.581108250552205,-73.6410891805176
1,5,1,39,45.5906260983131,-73.62779674176859
2,5,1,39,45.604313262210795,-73.61873635097649
3,4,2,39,45.5852684753609,-73.6346293362474
4,4,1,39,45.5964861702234,-73.62167353267671
4,4,1,39,45.5826743980832,-73.6395496063943
1,3,2,39,45.6082482733319,-73.62039008149641
1,3,1,39,45.6055067986602,-73.62365022289559
2,3,2,39,1.0,1.0
5,3,2,39,45.58822839748299,-73.6346260056554
5,3,2,39,45.58822839748299,-73.6346260056554
1,2,1,39,45.60371659060429,-73.6334866456867
1,2,2,39,45.58671854101521,-73.6361791785137
2,2,3,39,45.6028572882727,-73.63730086609321
1,1,1,39,1.0,1.0
4,1,1,39,45.62567859395289,-73.6177058890231
4,1,2,39,45.6059976472756,-73.62486447816049
3,5,1,42,45.5844558497804,-73.5665909342824
5,5,2,42,45.588917947100704,-73.57762011799859
3,4,1,42,45.575352647707604,-73.58424218345891
1,3,1,42,45.596012807517205,-73.61386935671909
3,3,1,42,45.583618301946494,-73.5918591571598
4,3,2,42,45.6015939041544,-73.5976105279912
3,2,1,42,45.585605512794,-73.60529170454241
3,2,1,42,45.599713940086495,-73.5784204441228
5,2,2,42,45.57591562432079,-73.5988125908153
1,1,1,42,45.586305090882504,-73.580433816052
4,1,3,42,45.587627257125504,-73.60351208161559
4,1,1,42,45.57728281514979,-73.5964376276503
5,1,3,42,45.5806613494799,-73.59454098071829
4,5,1,45,45.63293713587979,-73.5972446390017
1,4,1,45,45.6597579040915,-73.57023391669259
3,4,1,45,45.6278683803642,-73.5944005647268
2,5,1,46,45.60274214129029,-73.5547860573508
2,5,1,46,45.606733057418005,-73.5864188315587
3,4,1,46,45.6080109799491,-73.5943814165731
1,3,1,46,45.6160157321684,-73.56923680583921
4,3,1,46,45.6160157321684,-73.56923680583921
4,2,1,46,45.61859388951079,-73.588551531508
1,5,3,48,45.609839174487,-73.51772475372991
1,5,1,48,45.601445656820296,-73.5170502718273
2,5,3,48,45.595790105758,-73.5232595147659
3,5,2,48,45.6043349471328,-73.5125408657652
4,5,1,48,45.601445656820296,-73.5170502718273
2,4,1,48,45.5986761726849,-73.5156281683755
2,4,1,48,45.582767553428205,-73.5430334137262
2,4,1,48,45.603301481852704,-73.5284627020324
2,3,2,48,45.5986377566524,-73.5215108315252
2,3,2,48,45.5726646996521,-73.5362063463489
3,3,2,48,45.5724962265942,-73.5436641089654
3,3,1,48,45.5933332026338,-73.54528333241079
4,3,2,48,45.5986761726849,-73.5156281683755
4,3,2,48,45.601445656820296,-73.5170502718273
5,3,2,48,45.6021241815491,-73.52190126055329
1,2,2,48,1.0,1.0
3,2,1,48,45.5805284788726,-73.5350826023921
4,2,2,48,45.580440556106396,-73.5351421204788
1,1,2,48,45.5971521268496,-73.5345489928065
1,1,3,48,45.5824135034543,-73.538608963144
3,1,2,48,45.6021241815491,-73.52190126055329
1,5,1,49,45.6515560875945,-73.5023094852972
3,4,1,49,45.635096039431296,-73.5028680349153
1,3,3,49,1.0,1.0
2,3,1,49,45.645420092940704,-73.4893524747665
2,3,2,49,45.631590096957396,-73.504066566049
4,3,3,49,45.639267587816,-73.5102228205619
1,2,1,49,45.638009591487396,-73.4937627673995
2,2,2,49,45.6633677310282,-73.505586577138
2,2,2,49,45.645420092940704,-73.4893524747665
2,2,2,49,45.65050975197779,-73.4963693017676
4,2,3,49,45.6329187858315,-73.4942958838582
4,1,2,49,45.641933333894904,-73.5020147483055
2,9,1,31,45.547509901115,-73.60244428261379
2,9,3,31,45.535735852173005,-73.62043748231571
1,11,1,10,45.5389446489169,-73.6979309521001
3,9,2,10,45.531728977658304,-73.65127256002829
3,7,1,10,45.5343629297643,-73.66072852787158
5,7,3,10,45.5382920235275,-73.6988637401181
5,7,2,10,45.533348360504,-73.7176769427268
1,9,3,24,45.5200602516174,-73.61137197404571
3,9,1,24,1.0,1.0
3,8,1,24,45.5226096454499,-73.6130547403237
1,11,3,27,45.56697359203521,-73.6504612873729
3,11,1,27,45.5481158042056,-73.64165885343449
4,11,1,27,45.570585446828495,-73.6516465878862
4,11,1,27,45.5480017135734,-73.63897794738709
3,9,1,27,45.5748677270045,-73.6520210118249
3,9,2,27,45.5730749117244,-73.6416307487285
2,8,2,27,45.560995256245796,-73.6651532521257
3,8,1,27,45.5512433711736,-73.63979700903249
4,8,3,27,45.57155358076879,-73.64015197014129
2,7,1,27,45.5503066806674,-73.67081698266459
4,7,3,27,45.556135882309704,-73.656708191681
2,11,3,33,45.528852004103896,-73.6334912554715
4,9,1,33,45.529648174324294,-73.6248967141607
3,11,1,44,45.571500806594294,-73.57788000026191
2,10,2,44,45.55473514934239,-73.5642296220381
2,9,1,44,45.548973344364796,-73.5915674565396
3,9,1,44,45.55490799567579,-73.59120320640409
3,9,1,44,45.545615754786,-73.5800876412149
4,9,3,44,45.5609271480878,-73.5859600374287
4,9,1,44,45.5559549908292,-73.5636051982461
1,8,3,44,45.54738556943,-73.5881775297542
5,8,2,44,45.553291048613204,-73.5803421493543
1,8,1,31,45.543659624739504,-73.6358063881097
1,8,3,31,45.5463481101997,-73.60354605649309
1,8,1,31,45.54597541246079,-73.6291847465566
2,8,3,31,45.535735852173005,-73.62043748231571
3,8,1,31,45.543505939197594,-73.6400416033223
1,7,1,31,45.542274378388996,-73.6185691177004
2,11,1,35,45.539251347643,-73.6099890897087
2,11,1,35,45.5335047092301,-73.6157137479969
4,10,2,35,45.540113306413204,-73.5849348297717
1,9,2,35,45.5314143902812,-73.602919546732
2,9,2,35,45.541961463387295,-73.5977633022666
2,9,2,35,45.5424351091911,-73.589784639405
2,9,1,35,45.541810921404,-73.5903300626858
2,9,1,35,45.540678672442894,-73.591305995139
2,9,1,35,45.5424828363293,-73.5881326908681
2,8,2,35,45.538607526403204,-73.6057059826373
1,7,1,35,45.539733928662,-73.58785823885891
1,11,1,38,45.52524661004949,-73.58177651384929
1,11,2,38,45.5223564699761,-73.57767472281121
1,11,3,38,45.5163253085914,-73.5751026849473
1,10,1,38,45.5229102794527,-73.58938584119359
1,10,3,38,45.5284917611746,-73.58917527483091
3,10,2,38,45.518016384315004,-73.58170323069429
3,10,2,38,45.5224046006887,-73.5914157434076
5,10,3,38,45.5139102242156,-73.5726124697495
1,9,2,38,45.5214467287731,-73.5706230232969
2,9,1,38,45.52242377180679,-73.5842595969339
2,9,1,38,45.5300016446982,-73.5779457795394
2,9,1,38,45.5168809812708,-73.57062601549141
3,9,2,38,45.5211762326634,-73.5999004154999
1,8,1,38,45.5207409388259,-73.5758720107522
3,8,2,38,45.5055503826639,-73.5729572766557
2,7,1,38,45.5264531899901,-73.58067091407821
2,7,1,38,45.515141209256804,-73.5682751300206
3,7,2,38,45.5258130498679,-73.59890116578191
2,7,1,44,45.546696859772396,-73.58371930700709
3,7,3,44,45.556382533552295,-73.5544167642413
2,9,1,30,45.56840015177279,-73.59742238063241
2,9,1,30,45.56840015177279,-73.59742238063241
5,9,2,30,45.5683751338379,-73.641658472964
1,8,1,30,45.58113521292379,-73.6221964037914
1,8,1,30,45.5755487795838,-73.63561254541
1,8,2,30,45.5681655143167,-73.6305910420838
2,7,1,30,45.5761590787999,-73.6097020049327
2,9,1,31,45.541599279078206,-73.6151708497888
2,9,3,31,45.5409944495658,-73.6157268955841
2,9,1,31,45.547509901115,-73.60244428261379
3,11,1,30,45.55568509141129,-73.6195091156564
1,10,1,30,45.567740131953,-73.6060236773903
1,9,1,30,45.558487625659,-73.60737639119199
1,9,2,30,45.5671615372058,-73.61257172830041
2,2,1,10,45.5460810771858,-73.6975659533534
4,2,3,10,45.53745978712271,-73.67702152469641
1,2,1,31,45.554924346083794,-73.61055312667979
2,2,1,31,45.5347392768581,-73.61824572309742
3,3,3,31,45.5469586179607,-73.61047616775329
3,3,1,31,45.54322575229379,-73.6161306006104
1,4,1,31,45.5481088526582,-73.6019182054264
1,4,1,31,45.5508823835293,-73.59954698320021
1,3,2,10,45.52664381672751,-73.7086138587148
1,4,2,10,45.52640996628679,-73.7221025111886
3,4,1,10,45.53338586174561,-73.6529465058488
1,6,2,10,45.5299301776852,-73.7045561852585
4,6,2,10,45.5309186805616,-73.7087870603015
5,6,2,10,45.5338191842519,-73.7169051184208
4,2,3,24,45.513010080778706,-73.65477370243259
4,2,2,24,1.0,1.0
1,3,2,24,1.0,1.0
1,4,2,24,45.5185158847763,-73.6372286479883
3,5,2,24,45.5209042429966,-73.6132621248919
3,6,2,24,45.5161179852514,-73.6076851422868
1,2,1,27,45.5720045463333,-73.6574328377394
2,2,1,27,45.5713154786833,-73.6470995189936
3,2,1,27,45.553221217654894,-73.6495182958912
1,3,1,27,45.5523442801633,-73.6739101914563
2,3,1,27,45.57155358076879,-73.64015197014129
2,3,1,27,45.558451913073995,-73.6327821608615
1,4,2,27,45.5554259005795,-73.6373891973335
1,5,1,27,45.5460889315987,-73.6604224843987
2,5,1,27,45.5503066806674,-73.67081698266459
1,6,3,27,45.5375272899026,-73.6552574624983
2,6,2,27,45.5494017947503,-73.6713651888832
2,6,1,27,45.5534065901365,-73.661917283378
4,6,3,27,45.5724058539775,-73.64222199475459
3,2,1,30,45.5611869149408,-73.60382015411192
4,2,2,30,45.574012305406,-73.63355236376941
3,3,3,30,45.565450079723504,-73.59235943120301
4,3,1,30,45.58200983846599,-73.62419907702579
1,4,3,30,45.58143365533171,-73.6228606977573
2,4,1,30,45.58143365533171,-73.6228606977573
3,4,2,30,45.564490517739706,-73.596642573284
1,5,1,30,45.581990137451,-73.6261990445441
2,5,2,30,45.567619242636795,-73.5939394181199
3,5,2,30,45.56927634057071,-73.597702508835
4,5,1,30,45.558490409570105,-73.5957215957557
1,6,1,30,45.556469024656,-73.60277133769559
3,6,1,30,45.5693024495623,-73.6010992657256
2,4,1,33,45.53098697161101,-73.6268168459824
3,4,1,33,45.5286676153123,-73.6372821368177
4,2,1,35,45.5499058562515,-73.59558402273379
1,3,2,35,45.54589506823461,-73.5989900588312
3,4,1,35,45.536126400043294,-73.6030713681144
1,5,2,35,45.5319379377685,-73.61226904743859
1,5,3,35,45.54296547012,-73.6017355106772
1,6,3,35,45.533341884537,-73.6133342435403
1,6,3,35,45.5443088899392,-73.5955565578499
2,6,1,35,45.5416853763485,-73.61265238607909
3,6,1,35,45.5430560781947,-73.6065194858995
2,5,1,31,45.55322952630671,-73.6190145835717
2,6,1,31,45.5428895384261,-73.6404988972863
2,6,2,31,45.5526191990885,-73.6195708447118
1,3,1,38,45.518016384315004,-73.58170323069429
1,3,2,38,45.5212089782162,-73.5924838666852
1,4,1,38,45.5205762143154,-73.58447452509041
2,4,3,38,45.5284917611746,-73.58917527483091
3,4,2,38,45.51333857509189,-73.5730046477873
1,5,2,38,45.522309078330295,-73.5811142522048
2,5,1,38,45.515763130536605,-73.580483985145
2,5,3,38,1.0,1.0
1,6,1,38,45.5201287033824,-73.584878246438
1,6,1,38,45.522894978025796,-73.58057331520891
1,6,1,38,45.5111119086122,-73.57004317956091
1,6,1,38,45.5111119086122,-73.57004317956091
1,6,2,38,45.5192207665804,-73.57728123013091
2,6,3,38,45.5192463457546,-73.5725951152006
2,6,1,38,45.51696519445311,-73.5793875092085
3,6,1,38,45.539729524232904,-73.5815788371276
3,6,2,38,45.515763130536605,-73.580483985145
4,2,1,44,45.5780874845718,-73.57114781181829
3,3,1,44,45.5793672998664,-73.5749282928432
3,3,3,44,45.5761577165387,-73.5727179201093
1,4,3,44,45.54595414774221,-73.5560263894875
2,4,1,44,45.5415234775257,-73.5652654167197
4,4,2,44,45.5625350370873,-73.5723171181388
1,6,2,44,45.55424568423079,-73.5966814574403
1,6,1,44,45.5561526513657,-73.57363691412421
1,6,2,44,45.563037598217605,-73.5841253168782
2,6,1,44,45.5541262509548,-73.5600576236889
2,6,1,44,45.5501406088066,-73.5679468249325
2,6,1,44,45.571139286245796,-73.57227211976141
2,6,1,44,45.5817076837548,-73.57333974033129
2,6,1,44,45.56421833820661,-73.5879647527112
3,6,1,44,45.560105616184394,-73.5744809335563
1,4,2,10,45.52640996628679,-73.7221025111886
3,4,1,10,45.53338586174561,-73.6529465058488
1,3,2,10,45.52664381672751,-73.7086138587148
2,2,1,10,45.5460810771858,-73.6975659533534
4,2,3,10,45.53745978712271,-73.67702152469641
4,1,1,10,45.5318007308387,-73.72114241117991
3,5,2,24,45.5209042429966,-73.6132621248919
1,4,2,24,45.5185158847763,-73.6372286479883
1,3,2,24,1.0,1.0
4,2,3,24,45.513010080778706,-73.65477370243259
4,2,2,24,1.0,1.0
2,4,1,33,45.53098697161101,-73.6268168459824
3,4,1,33,45.5286676153123,-73.6372821368177
1,5,2,35,45.5319379377685,-73.61226904743859
1,5,3,35,45.54296547012,-73.6017355106772
3,4,1,35,45.536126400043294,-73.6030713681144
1,3,2,35,45.54589506823461,-73.5989900588312
4,2,1,35,45.5499058562515,-73.59558402273379
1,5,1,27,45.5460889315987,-73.6604224843987
2,5,1,27,45.5503066806674,-73.67081698266459
1,4,2,27,45.5554259005795,-73.6373891973335
1,3,1,27,45.5523442801633,-73.6739101914563
2,3,1,27,45.57155358076879,-73.64015197014129
2,3,1,27,45.558451913073995,-73.6327821608615
1,2,1,27,45.5720045463333,-73.6574328377394
2,2,1,27,45.5713154786833,-73.6470995189936
3,2,1,27,45.553221217654894,-73.6495182958912
1,1,2,27,45.5782329947817,-73.64520309688051
4,1,1,27,45.5512433711736,-73.63979700903249
1,5,1,30,45.581990137451,-73.6261990445441
2,5,2,30,45.567619242636795,-73.5939394181199
3,5,2,30,45.56927634057071,-73.597702508835
4,5,1,30,45.558490409570105,-73.5957215957557
1,4,3,30,45.58143365533171,-73.6228606977573
2,4,1,30,45.58143365533171,-73.6228606977573
3,4,2,30,45.564490517739706,-73.596642573284
3,3,3,30,45.565450079723504,-73.59235943120301
4,3,1,30,45.58200983846599,-73.62419907702579
3,2,1,30,45.5611869149408,-73.60382015411192
4,2,2,30,45.574012305406,-73.63355236376941
2,1,2,30,45.5710647685554,-73.6280048313913
2,1,2,30,45.5751891735962,-73.628487318947
3,1,1,30,45.5552299794745,-73.59786282394259
4,1,3,30,45.5600763812602,-73.5915885897533
2,5,1,31,45.55322952630671,-73.6190145835717
1,4,1,31,45.5481088526582,-73.6019182054264
1,4,1,31,45.5508823835293,-73.59954698320021
3,3,3,31,45.5469586179607,-73.61047616775329
3,3,1,31,45.54322575229379,-73.6161306006104
1,2,1,31,45.554924346083794,-73.61055312667979
2,2,1,31,45.5347392768581,-73.61824572309742
2,1,1,31,45.542587528242905,-73.6291923154671
1,4,3,44,45.54595414774221,-73.5560263894875
2,4,1,44,45.5415234775257,-73.5652654167197
4,4,2,44,45.5625350370873,-73.5723171181388
3,3,1,44,45.5793672998664,-73.5749282928432
3,3,3,44,45.5761577165387,-73.5727179201093
4,2,1,44,45.5780874845718,-73.57114781181829
2,1,2,35,45.534130901118495,-73.5956866247993
3,1,3,35,45.541165759463304,-73.5960615206512
4,1,1,35,45.538473351609895,-73.5964304714051
1,5,2,38,45.522309078330295,-73.5811142522048
2,5,1,38,45.515763130536605,-73.580483985145
2,5,3,38,1.0,1.0
1,4,1,38,45.5205762143154,-73.58447452509041
2,4,3,38,45.5284917611746,-73.58917527483091
3,4,2,38,45.51333857509189,-73.5730046477873
1,3,1,38,45.518016384315004,-73.58170323069429
1,3,2,38,45.5212089782162,-73.5924838666852
3,1,2,38,45.535694673739606,-73.5805728344496
4,1,1,38,45.5363834987337,-73.5799336254562
2,1,2,44,45.5449360009614,-73.572897407493
2,10,1,3,45.500423027792394,-73.8434682584605
3,10,1,3,45.5097405125479,-73.8226875853567
4,8,3,3,45.4593894824953,-73.881748240935
3,7,2,3,45.50408173933471,-73.781789863246
1,11,1,4,45.48887933882,-73.7838216124775
2,10,1,4,45.485201401831105,-73.8036039880152
1,9,1,4,45.49885116072699,-73.8222477295171
1,9,2,7,45.5114922779152,-73.6784832122982
1,9,1,7,45.5241962608481,-73.7184727204438
2,9,1,7,45.5114922779152,-73.6784832122982
2,9,1,7,45.5243955909579,-73.6719706309259
3,9,2,7,45.5226579647258,-73.65932364438241
4,9,1,7,45.5283965303705,-73.66784363312759
2,8,2,7,45.525777541104,-73.67920406892709
3,8,1,7,45.48715388056,-73.7171298080997
3,8,1,7,45.498819333768,-73.73798451880641
3,8,1,7,1.0,1.0
4,8,2,7,45.4972460801594,-73.7042507326908
4,7,2,7,45.5198474372909,-73.6795832482553
1,10,2,8,45.4347469605898,-73.6863853266586
1,10,2,8,45.44197588507999,-73.6759180882757
2,9,1,8,45.4446282925148,-73.6465887169856
3,9,2,8,45.4483354062285,-73.6490760972355
3,9,1,8,45.4400938227236,-73.6738742651791
2,8,1,8,45.442645773467,-73.6875454194309
1,9,1,9,45.46725621470261,-73.6675910979032
2,9,2,9,45.478254366398204,-73.6594350390405
1,8,1,9,45.48902327559011,-73.6511475717208
4,10,2,11,45.4737179258194,-73.6329604217606
2,9,1,11,45.4753213353015,-73.6315240197586
2,9,1,11,45.473166356564995,-73.64580563897199
2,9,1,11,45.4772390981345,-73.6153179285682
1,11,3,13,45.4306422679592,-73.64726644746959
1,11,1,13,45.4183110198028,-73.6191720214225
2,11,1,13,45.4334314863186,-73.59710023024451
3,11,2,13,45.4288766413714,-73.60911993585
3,10,1,13,45.4374477909005,-73.6178654235096
1,9,1,13,45.4306422679592,-73.64726644746959
3,9,2,13,45.447416098867905,-73.610239743791
4,9,1,13,45.43240321618279,-73.6298912135042
4,9,1,13,45.43240321618279,-73.6298912135042
4,9,1,13,45.43240321618279,-73.6298912135042
2,11,1,26,45.495392859190396,-73.62727951866479
1,10,1,26,45.5055015663233,-73.62826861961442
2,10,2,26,1.0,1.0
4,10,1,26,45.4925351101922,-73.6272193203607
5,10,2,26,45.4879431446461,-73.6392855745175
1,9,1,26,45.507043733916,-73.6264775598123
2,9,1,26,45.4910780054969,-73.64526196268159
2,9,1,26,45.487165218879994,-73.63760788199471
2,9,1,26,45.489679692102605,-73.6421353142831
2,9,1,26,45.49269556332229,-73.63911988424479
2,9,2,26,45.4892826277176,-73.6314568480458
4,9,3,26,45.4907365938949,-73.6455034755285
