CATEGORIE;DATE;QUART;PDQ;LAT;LONG;ID
Introduction;2018-03-29;nuit;24;45.5200602516174;-73.6113719740457;104
Vol dans / sur véhicule à moteur;2018-03-29;jour;24;1;1;105
Vol dans / sur véhicule à moteur;2018-03-28;jour;24;45.5226096454499;-73.6130547403237;106
