CATEGORIE;DATE;QUART;PDQ;LAT;LONG;ID
Introduction;2018-03-31;jour;10;45.5389446489169;-73.6979309521001;40
Vol dans / sur véhicule à moteur;2018-03-29;soir;10;45.5317289776583;-73.6512725600283;41
Vol dans / sur véhicule à moteur;2018-03-27;jour;10;45.5343629297643;-73.6607285278716;42
Vols qualifiés;2018-03-27;nuit;10;45.5382920235275;-73.6988637401181;43
Vols qualifiés;2018-03-27;soir;10;45.533348360504;-73.7176769427268;44
