CATEGORIE;DATE;QUART;PDQ;LAT;LONG;ID
Méfait;2018-03-31;nuit;22;45.5209947456528;-73.5532516156632;88
Méfait;2018-03-29;nuit;22;45.5345439949482;-73.5563043964397;89
