CATEGORIE;DATE;QUART;PDQ;LAT;LONG;ID
Méfait;2018-03-30;jour;3;45.5004230277924;-73.8434682584605;5
Vol dans / sur véhicule à moteur;2018-03-30;jour;3;45.5097405125479;-73.8226875853567;6
Vol de véhicule à moteur;2018-03-28;nuit;3;45.4593894824953;-73.881748240935;7
Vol dans / sur véhicule à moteur;2018-03-27;soir;3;45.5040817393347;-73.781789863246;8
