CATEGORIE;DATE;QUART;PDQ;LAT;LONG;ID
Méfait;2018-03-31;nuit;33;45.5288520041039;-73.6334912554715;153
Vol de véhicule à moteur;2018-03-29;jour;33;45.5296481743243;-73.6248967141607;154
